13 30 2 5 0 1 30 21
13 29 2 5 0 1 32 39
13 28 2 5 0 1 32 37
13 27 2 5 0 1 32 35
13 26 2 5 0 1 32 33
13 25 2 5 0 1 32 31
13 24 2 5 0 1 30 29
13 23 2 5 0 1 30 27
13 22 2 5 0 1 30 25
13 21 2 5 0 1 34 29
13 20 2 5 0 1 34 27
13 19 2 5 0 1 34 25
13 18 2 5 0 1 34 23
13 17 2 5 0 1 34 21
13 16 2 5 0 1 30 35
13 15 2 5 0 1 30 33
13 14 2 5 0 1 30 31
13 13 2 5 0 1 34 39
13 12 2 5 0 1 34 37
13 11 2 5 0 1 34 35
13 10 2 5 0 1 34 33
13 9 2 5 0 1 34 31
13 8 2 5 0 1 30 39
13 7 2 5 0 1 30 37
13 6 2 5 0 1 31 22
13 5 2 5 0 1 35 30
13 4 2 5 0 1 35 28
13 3 2 5 0 1 35 26
13 2 2 5 0 1 35 24
13 1 2 5 0 1 35 22
12 32 2 5 0 1 27 40
12 31 2 5 0 1 27 38
12 30 2 5 0 1 27 36
12 29 2 5 0 1 27 34
12 28 2 5 0 1 27 32
12 27 2 5 0 1 27 30
12 26 2 5 0 1 27 28
12 25 2 5 0 1 27 26
12 24 2 5 0 1 22 35
12 23 2 5 0 1 22 33
12 22 2 5 0 1 22 31
12 21 2 5 0 1 22 29
12 20 2 5 0 1 22 27
12 19 2 5 0 1 22 25
12 18 2 5 0 1 22 23
12 17 2 5 0 1 22 21
12 16 2 5 0 1 22 39
12 15 2 5 0 1 22 37
12 14 2 5 0 1 23 32
12 13 2 5 0 1 23 30
12 12 2 5 0 1 23 28
12 11 2 5 0 1 23 26
12 10 2 5 0 1 23 24
12 9 2 5 0 1 23 22
12 8 2 5 0 1 23 38
12 7 2 5 0 1 23 36
12 6 2 5 0 1 23 34
12 5 2 5 0 1 32 29
12 4 2 5 0 1 32 27
12 3 2 5 0 1 32 25
12 2 2 5 0 1 32 23
12 1 2 5 0 1 32 21
11 32 2 5 1 1 24 40
11 31 2 5 1 1 24 38
11 30 2 5 1 1 24 36
11 29 2 5 1 1 24 34
11 28 2 5 1 1 24 32
11 27 2 5 1 1 24 30
11 26 2 5 1 1 24 28
11 25 2 5 1 1 24 26
11 24 1 -1 0 0 0 0
11 23 1 -1 0 0 0 0
11 22 1 -1 0 0 0 0
11 21 1 -1 0 0 0 0
11 20 1 -1 0 0 0 0
11 19 1 -1 0 0 0 0
11 18 1 -1 0 0 0 0
11 17 1 -1 0 0 0 0
11 16 1 -1 0 0 0 0
11 15 1 -1 0 0 0 0
11 14 1 -1 0 0 0 0
11 13 1 -1 0 0 0 0
11 12 1 -1 0 0 0 0
11 11 1 -1 0 0 0 0
11 10 1 -1 0 0 0 0
11 9 1 -1 0 0 0 0
11 8 2 5 0 1 33 36
11 7 2 5 0 1 33 34
11 6 2 5 0 1 33 32
11 5 2 5 0 1 33 30
11 4 2 5 0 1 33 28
11 3 2 5 0 1 33 26
11 2 2 5 0 1 33 24
11 1 2 5 0 1 33 22
10 32 2 5 0 1 33 40
10 31 2 5 0 1 33 38
10 30 2 5 0 1 28 31
10 29 2 5 0 1 28 29
10 28 2 5 0 1 28 27
10 27 2 5 0 1 28 25
10 26 2 5 0 1 28 23
10 25 2 5 0 1 28 21
10 24 2 5 0 1 28 39
10 23 2 5 0 1 28 37
10 22 2 5 0 1 28 35
10 21 2 5 0 1 28 33
10 20 2 5 0 1 29 28
10 19 2 5 0 1 29 26
10 18 2 5 0 1 29 24
10 17 2 5 0 1 29 22
10 16 2 5 0 1 29 40
10 15 2 5 0 1 29 38
10 14 2 5 0 1 29 36
10 13 2 5 0 1 29 34
10 12 2 5 0 1 29 32
10 11 2 5 0 1 29 30
10 10 2 5 0 1 26 23
10 9 2 5 0 1 26 21
10 8 2 5 0 1 26 39
10 7 2 5 0 1 26 37
10 6 2 5 0 1 26 35
10 5 2 5 0 1 26 33
10 4 2 5 0 1 26 31
10 3 2 5 0 1 26 29
10 2 2 5 0 1 26 27
10 1 2 5 0 1 26 25
9 32 2 5 0 1 21 36
9 31 2 5 0 1 21 34
9 30 2 5 0 1 21 32
9 29 2 5 0 1 21 30
9 28 2 5 0 1 21 28
9 27 2 5 0 1 21 26
9 26 2 5 0 1 21 24
9 25 2 5 0 1 21 22
9 24 2 5 0 1 21 40
9 23 2 5 0 1 21 38
9 22 2 5 0 1 24 31
9 21 2 5 0 1 24 29
9 20 2 5 0 1 24 27
9 19 2 5 0 1 24 25
9 18 2 5 0 1 24 23
9 17 2 5 0 1 24 21
9 16 2 5 0 1 24 39
9 15 2 5 0 1 24 37
9 14 2 5 0 1 24 35
9 13 2 5 0 1 24 33
9 12 2 5 0 1 25 28
9 11 2 5 0 1 25 26
9 10 2 5 0 1 25 24
9 9 2 5 0 1 25 22
9 8 2 5 0 1 25 40
9 7 2 5 0 1 25 38
9 6 2 5 0 1 25 36
9 5 2 5 0 1 25 34
9 4 2 5 0 1 25 32
9 3 2 5 0 1 25 30
9 2 2 5 0 1 27 24
9 1 2 5 0 1 27 22
8 32 2 5 1 1 37 35
8 31 2 5 1 1 37 33
8 30 2 5 1 1 37 31
8 29 2 5 1 1 37 29
8 28 2 5 1 1 37 27
8 27 2 5 1 1 37 25
8 26 2 5 1 1 37 23
8 25 2 5 1 1 37 21
8 24 2 5 1 1 37 39
8 23 2 5 1 1 37 37
8 22 2 5 1 1 31 31
8 21 2 5 1 1 31 29
8 20 2 5 1 1 31 27
8 19 2 5 1 1 31 25
8 18 2 5 1 1 31 23
8 17 2 5 1 1 31 21
8 16 2 5 1 1 36 28
8 15 2 5 1 1 36 26
8 14 2 5 1 1 36 24
8 13 2 5 1 1 36 22
8 12 2 5 1 1 31 39
8 11 2 5 1 1 31 37
8 10 2 5 1 1 31 35
8 9 2 5 1 1 31 33
8 8 2 5 1 1 36 38
8 7 2 5 1 1 36 36
8 6 2 5 1 1 36 34
8 5 2 5 1 1 36 32
8 4 2 5 1 1 36 30
8 3 2 5 1 1 24 24
8 2 2 5 1 1 24 22
8 1 2 5 1 1 28 34
7 32 2 5 1 1 32 40
7 31 2 5 1 1 32 38
7 30 2 5 1 1 33 31
7 29 2 5 1 1 33 29
7 28 2 5 1 1 33 27
7 27 2 5 1 1 33 25
7 26 2 5 1 1 33 23
7 25 2 5 1 1 33 21
7 24 2 5 1 1 33 39
7 23 2 5 1 1 33 37
7 22 2 5 1 1 33 35
7 21 2 5 1 1 33 33
7 20 2 5 1 1 34 28
7 19 2 5 1 1 34 26
7 18 2 5 1 1 34 24
7 17 2 5 1 1 34 22
7 16 2 5 1 1 34 40
7 15 2 5 1 1 34 38
7 14 2 5 1 1 34 36
7 13 2 5 1 1 34 34
7 12 2 5 1 1 34 32
7 11 2 5 1 1 34 30
7 10 2 5 1 1 35 23
7 9 2 5 1 1 35 21
7 8 2 5 1 1 35 39
7 7 2 5 1 1 35 37
7 6 2 5 1 1 35 35
7 5 2 5 1 1 35 33
7 4 2 5 1 1 35 31
7 3 2 5 1 1 35 29
7 2 2 5 1 1 35 27
7 1 2 5 1 1 35 25
6 32 2 5 1 1 21 39
6 31 2 5 1 1 21 37
6 30 2 5 1 1 21 35
6 29 2 5 1 1 21 33
6 28 2 5 1 1 21 31
6 27 2 5 1 1 30 28
6 26 2 5 1 1 30 26
6 25 2 5 1 1 30 24
6 24 2 5 1 1 40 30
6 23 2 5 1 1 40 28
6 22 2 5 1 1 40 26
6 21 2 5 1 1 40 24
6 20 2 5 1 1 40 22
6 19 2 5 1 1 30 34
6 18 2 5 1 1 30 32
6 17 2 5 1 1 30 30
6 16 2 5 1 1 40 40
6 15 2 5 1 1 40 38
6 14 2 5 1 1 40 36
6 13 2 5 1 1 40 34
6 12 2 5 1 1 40 32
6 11 2 5 1 1 30 40
6 10 2 5 1 1 30 38
6 9 2 5 1 1 30 36
6 8 2 5 1 1 32 36
6 7 2 5 1 1 32 34
6 6 2 5 1 1 32 32
6 5 2 5 1 1 32 30
6 4 2 5 1 1 32 28
6 3 2 5 1 1 32 26
6 2 2 5 1 1 32 24
6 1 2 5 1 1 32 22
5 32 2 5 1 1 38 40
5 31 2 5 1 1 38 38
5 30 2 5 1 1 38 36
5 29 2 5 1 1 38 34
5 28 2 5 1 1 38 32
5 27 2 5 1 1 28 40
5 26 2 5 1 1 29 23
5 25 2 5 1 1 29 21
5 24 2 5 1 1 22 30
5 23 2 5 1 1 22 28
5 22 2 5 1 1 22 26
5 21 2 5 1 1 22 24
5 20 2 5 1 1 22 22
5 19 2 5 1 1 29 29
5 18 2 5 1 1 29 27
5 17 2 5 1 1 29 25
5 16 2 5 1 1 22 40
5 15 2 5 1 1 22 38
5 14 2 5 1 1 22 36
5 13 2 5 1 1 22 34
5 12 2 5 1 1 22 32
5 11 2 5 1 1 29 35
5 10 2 5 1 1 29 33
5 9 2 5 1 1 29 31
5 8 2 5 1 1 21 29
5 7 2 5 1 1 21 27
5 6 2 5 1 1 21 25
5 5 2 5 1 1 21 23
5 4 2 5 1 1 21 21
5 3 2 5 1 1 29 39
5 2 2 5 1 1 29 37
5 1 2 5 1 1 30 22
4 32 2 5 1 1 27 39
4 31 2 5 1 1 27 37
4 30 2 5 1 1 27 35
4 29 2 5 1 1 27 33
4 28 2 5 1 1 27 31
4 27 2 5 1 1 27 29
4 26 2 5 1 1 27 27
4 25 2 5 1 1 27 25
4 24 2 5 1 1 39 29
4 23 2 5 1 1 39 27
4 22 2 5 1 1 39 25
4 21 2 5 1 1 39 23
4 20 2 5 1 1 39 21
4 19 2 5 1 1 28 26
4 18 2 5 1 1 28 24
4 17 2 5 1 1 28 22
4 16 2 5 1 1 39 39
4 15 2 5 1 1 39 37
4 14 2 5 1 1 39 35
4 13 2 5 1 1 39 33
4 12 2 5 1 1 39 31
4 11 2 5 1 1 28 32
4 10 2 5 1 1 28 30
4 9 2 5 1 1 28 28
4 8 2 5 1 1 38 30
4 7 2 5 1 1 38 28
4 6 2 5 1 1 38 26
4 5 2 5 1 1 38 24
4 4 2 5 1 1 38 22
4 3 2 5 1 1 28 38
4 2 2 5 1 1 28 36
4 1 2 5 1 1 36 40
3 32 2 5 1 1 23 35
3 31 2 5 1 1 23 33
3 30 2 5 1 1 23 31
3 29 2 5 1 1 23 29
3 28 2 5 1 1 23 27
3 27 2 5 1 1 23 25
3 26 2 5 1 1 23 23
3 25 2 5 1 1 23 21
3 24 2 5 1 1 23 39
3 23 2 5 1 1 23 37
3 22 2 5 1 1 25 31
3 21 2 5 1 1 25 29
3 20 2 5 1 1 25 27
3 19 2 5 1 1 25 25
3 18 2 5 1 1 25 23
3 17 2 5 1 1 25 21
3 16 2 5 1 1 25 39
3 15 2 5 1 1 25 37
3 14 2 5 1 1 25 35
3 13 2 5 1 1 25 33
3 12 2 5 1 1 26 28
3 11 2 5 1 1 26 26
3 10 2 5 1 1 26 24
3 9 2 5 1 1 26 22
3 8 2 5 1 1 26 40
3 7 2 5 1 1 26 38
3 6 2 5 1 1 26 36
3 5 2 5 1 1 26 34
3 4 2 5 1 1 26 32
3 3 2 5 1 1 26 30
3 2 2 5 1 1 27 23
3 1 2 5 1 1 27 21
